Player,Pos,Rk,Age,G,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,MP
Dwight Powell,C,395.0,31.0,0.9146341463414634,0.7710843373493976,0.2321428571428571,0.1576576576576576,0.732,0.0,0.0087719298245614,0.0,0.2476190476190476,0.196629213483146,0.746,0.732,0.15,0.1788617886178861,0.667,0.3921568627450981,0.2291666666666666,0.3279999999999999,0.0841121495327102,0.1999999999999999,0.0999999999999999,0.2195121951219512,0.5599999999999999,0.202416918429003,15.5,0.738,0.019,0.625,11.8,13.3,12.5,6.9,1.6,1.6,15.9,12.6,3.8,1.3,5.1,0.168,-1.2,0.0,-1.2,0.3,0.4922748356525512
Taurean Prince,PF,399.0,28.0,0.6463414634146342,0.0481927710843373,0.2946428571428571,0.3153153153153153,0.467,0.2857142857142857,0.3157894736842105,0.381,0.1809523809523809,0.1910112359550561,0.557,0.565,0.12,0.1138211382113821,0.844,0.0588235294117647,0.2291666666666666,0.192,0.1495327102803738,0.1666666666666666,0.0999999999999999,0.3170731707317074,0.4599999999999999,0.2749244712990936,10.0,0.597,0.512,0.203,1.4,10.8,6.2,9.6,1.1,1.1,14.3,17.3,0.3,1.0,1.3,0.052,-2.6,-0.6,-3.3,-0.4,0.4044782594186938
Payton Pritchard,PG,400.0,25.0,0.573170731707317,0.036144578313253,0.1875,0.2297297297297297,0.412,0.2448979591836734,0.2807017543859649,0.364,0.0857142857142857,0.1067415730337078,0.495,0.527,0.03,0.024390243902439,0.75,0.0980392156862745,0.1354166666666666,0.144,0.1214953271028037,0.0999999999999999,0.0,0.1951219512195122,0.16,0.1691842900302114,10.3,0.536,0.629,0.065,4.3,10.5,7.5,14.0,1.1,0.1,13.7,19.8,-0.1,0.7,0.6,0.045,-2.1,-1.2,-3.4,-0.2,0.2183735442319885
Trevelin Queen,SG,401.0,25.0,0.073170731707317,0.0,0.0892857142857142,0.1846846846846846,0.241,0.0612244897959183,0.1842105263157894,0.133,0.0666666666666666,0.1123595505617977,0.357,0.276,0.0699999999999999,0.056910569105691,1.0,0.2156862745098039,0.1354166666666666,0.192,0.0841121495327102,0.0999999999999999,0.2333333333333333,0.2439024390243902,0.12,0.0906344410876132,6.0,0.337,0.517,0.172,12.7,14.2,13.5,11.1,1.4,6.1,18.3,22.9,-0.3,0.1,-0.2,-0.133,-5.6,-1.5,-7.2,-0.1,0.0260286314946441
Lester Quinones,SG,404.0,22.0,0.0365853658536585,0.0,0.0446428571428571,0.0585585585585585,0.4,0.1020408163265306,0.087719298245614,0.5,0.0,0.0168539325842696,0.0,0.6,0.1,0.1219512195121951,0.667,0.0588235294117647,0.0520833333333333,0.064,0.0467289719626168,0.0999999999999999,0.0,0.3170731707317074,0.0,0.0755287009063444,8.6,0.654,0.8,1.2,6.2,12.0,9.2,14.2,2.6,0.0,39.6,29.4,-0.1,0.0,0.0,-0.103,-6.4,-3.7,-10.2,0.0,0.0068408582774385
Cam Reddish,SF,407.0,23.0,0.31300813008130074,0.16064257028112447,0.3125,0.3513513513513513,0.446,0.23129251700680267,0.3157894736842105,0.3116666666666667,0.22539682539682535,0.23595505617977522,0.5593333333333333,0.5173333333333333,0.16333333333333333,0.1544715447154471,0.855,0.0980392156862745,0.18402777777777776,0.17866666666666664,0.13395638629283488,0.33333333333333326,0.12222222222222216,0.2926829268292683,0.36000000000000004,0.29305135951661626,10.6,0.5606666666666666,0.458,0.24066666666666667,2.0,7.8999999999999995,4.933333333333334,8.0,1.9000000000000001,1.3333333333333333,11.733333333333334,17.033333333333335,0.19999999999999998,0.4666666666666666,0.6333333333333333,0.04733333333333333,-2.6,-0.7333333333333334,-3.3333333333333335,-0.2333333333333333,0.2278395123524766
Davon Reed,SG,408.0,27.0,0.46341463414634143,0.0120481927710843,0.0625,0.09684684684684686,0.323,0.0918367346938775,0.10526315789473681,0.367,0.0285714285714285,0.05337078651685385,0.26949999999999996,0.424,0.04,0.048780487804878,0.7085,0.04901960784313725,0.12499999999999994,0.11999999999999995,0.0467289719626168,0.1166666666666666,0.0333333333333333,0.13414634146341461,0.19,0.06646525679758306,5.7,0.4635,0.549,0.268,3.4,16.15,9.95,7.75,2.05,1.05,17.95,14.75,-0.4,0.4,0.0,-0.0004999999999999996,-5.6,-0.15,-5.699999999999999,-0.3,0.11178963526545865
Paul Reed,C,409.0,23.0,0.8292682926829268,0.0240963855421686,0.1607142857142857,0.1351351351351351,0.593,0.0,0.0087719298245614,0.167,0.1714285714285714,0.1629213483146067,0.606,0.596,0.06,0.056910569105691,0.745,0.3137254901960785,0.2291666666666666,0.304,0.0373831775700934,0.2333333333333333,0.2333333333333333,0.1707317073170731,0.36,0.1268882175226586,19.2,0.62,0.029,0.244,17.8,23.1,20.5,5.3,3.0,6.3,16.3,16.4,1.2,1.6,2.8,0.18,-1.6,1.5,-0.1,0.4,0.2549137384456235
Naz Reid,C,410.0,23.0,0.8170731707317073,0.1325301204819277,0.4107142857142857,0.3828828828828829,0.537,0.2244897959183673,0.2807017543859649,0.346,0.3333333333333333,0.297752808988764,0.653,0.602,0.13,0.1544715447154471,0.677,0.2156862745098039,0.3958333333333333,0.392,0.102803738317757,0.1999999999999999,0.2666666666666666,0.3414634146341463,0.52,0.3474320241691843,18.5,0.617,0.376,0.22,6.6,22.8,14.9,9.6,1.6,3.7,12.7,24.8,1.1,1.9,3.0,0.114,0.3,0.8,1.0,1.0,0.422931891747589
Jared Rhoden,SG,411.0,23.0,0.1585365853658536,0.0,0.1071428571428571,0.1396396396396396,0.386,0.0816326530612244,0.1228070175438596,0.25,0.0857142857142857,0.095505617977528,0.5,0.443,0.04,0.032520325203252,1.0,0.1568627450980392,0.1979166666666666,0.208,0.02803738317757,0.0999999999999999,0.0333333333333333,0.048780487804878,0.32,0.0966767371601208,6.5,0.482,0.455,0.136,6.0,15.0,10.4,2.8,1.0,0.4,6.0,10.7,0.0,0.1,0.1,0.027,-5.0,-1.1,-6.1,-0.2,0.0701104548336503
Josh Richardson,SG,413.0,29.0,0.6402439024390244,0.09638554216867465,0.35267857142857145,0.40990990990990994,0.4335,0.346938775510204,0.4122807017543859,0.361,0.2142857142857142,0.2443820224719101,0.512,0.5275000000000001,0.12,0.10569105691056904,0.8674999999999999,0.12745098039215685,0.21875,0.21999999999999995,0.2803738317757009,0.35,0.0999999999999999,0.3414634146341464,0.35,0.3262839879154078,12.95,0.5555000000000001,0.5195000000000001,0.147,3.05,10.0,6.4,17.55,2.05,1.05,12.7,19.45,0.6,0.75,1.4,0.051000000000000004,-0.55,-0.55,-1.15,0.25,0.4288383888944506
Austin Rivers,SG,414.0,30.0,0.6219512195121951,0.1204819277108433,0.1607142857142857,0.1801801801801802,0.435,0.1632653061224489,0.2105263157894736,0.35,0.0857142857142857,0.095505617977528,0.558,0.538,0.06,0.065040650406504,0.769,0.0196078431372549,0.15625,0.128,0.1308411214953271,0.1666666666666666,0.0333333333333333,0.0975609756097561,0.3,0.148036253776435,7.4,0.564,0.589,0.187,0.6,8.4,4.6,9.3,1.3,0.3,9.2,10.5,0.5,0.8,1.3,0.061,-3.3,0.5,-2.8,-0.2,0.3448793673040344
Duncan Robinson,SF,415.0,28.0,0.5,0.0120481927710843,0.1875,0.2522522522522522,0.371,0.3061224489795918,0.4035087719298245,0.328,0.0571428571428571,0.0617977528089887,0.556,0.504,0.0699999999999999,0.065040650406504,0.906,0.0392156862745098,0.15625,0.128,0.102803738317757,0.0999999999999999,0.0,0.1707317073170731,0.36,0.1933534743202417,7.8,0.534,0.81,0.135,1.3,10.7,5.9,9.7,1.0,0.0,10.0,17.9,-0.1,0.6,0.5,0.035,-3.5,-1.5,-5.0,-0.5,0.2354256348650182
Orlando Robinson,C,417.0,22.0,0.3658536585365853,0.0120481927710843,0.1339285714285714,0.1306306306306306,0.528,0.0,0.0175438596491228,0.0,0.1428571428571428,0.1516853932584269,0.566,0.528,0.0699999999999999,0.08130081300813,0.71,0.2941176470588235,0.2604166666666667,0.3279999999999999,0.0747663551401869,0.1333333333333333,0.1333333333333333,0.1219512195121951,0.3399999999999999,0.1117824773413897,13.4,0.565,0.067,0.348,12.8,22.3,17.4,8.4,1.4,2.9,13.5,12.4,0.5,0.6,1.1,0.129,-2.7,0.7,-2.1,0.0,0.1457269663296292
Jeremiah Robinson-Earl,PF,418.0,22.0,0.5121951219512195,0.2409638554216867,0.2321428571428571,0.2612612612612612,0.444,0.183673469387755,0.2280701754385964,0.333,0.1619047619047619,0.1797752808988764,0.533,0.518,0.08,0.08130081300813,0.833,0.3333333333333333,0.2604166666666667,0.336,0.0934579439252336,0.1999999999999999,0.0999999999999999,0.0975609756097561,0.3399999999999999,0.2054380664652567,13.0,0.548,0.448,0.169,9.2,14.7,11.9,7.0,1.4,1.2,6.7,14.6,1.1,0.8,1.9,0.111,-0.8,-0.7,-1.5,0.1,0.2772716654987152
Isaiah Roby,PF,419.0,24.0,0.5,0.0240963855421686,0.1428571428571428,0.1666666666666666,0.432,0.0816326530612244,0.1228070175438596,0.3,0.1142857142857142,0.1292134831460674,0.516,0.49,0.05,0.08130081300813,0.488,0.0980392156862745,0.2083333333333333,0.2,0.0841121495327102,0.1333333333333333,0.0666666666666666,0.1707317073170731,0.26,0.1238670694864048,9.3,0.497,0.387,0.265,4.7,20.6,12.3,10.7,1.8,1.2,15.2,17.8,-0.4,0.3,-0.1,-0.011,-4.0,-0.6,-4.6,-0.3,0.1612774051456602
David Roddy,PF,420.0,21.0,0.8414634146341463,0.0481927710843373,0.2321428571428571,0.2702702702702703,0.429,0.183673469387755,0.2631578947368421,0.307,0.1523809523809524,0.1685393258426966,0.553,0.506,0.06,0.073170731707317,0.631,0.1372549019607843,0.2083333333333333,0.2239999999999999,0.0747663551401869,0.1333333333333333,0.0999999999999999,0.1951219512195122,0.3,0.202416918429003,8.8,0.519,0.505,0.155,4.2,12.0,8.1,6.1,1.1,1.4,11.3,16.7,-0.3,1.4,1.1,0.043,-3.2,-0.7,-3.9,-0.6,0.4251343144125205
Ryan Rollins,PG,421.0,20.0,0.1341463414634146,0.0,0.0535714285714285,0.0765765765765765,0.35,0.0612244897959183,0.0701754385964912,0.333,0.0285714285714285,0.0505617977528089,0.364,0.425,0.05,0.040650406504065,1.0,0.0588235294117647,0.0833333333333333,0.08,0.0467289719626168,0.0333333333333333,0.0333333333333333,0.3170731707317074,0.16,0.0574018126888217,-1.4,0.508,0.45,0.3,5.4,15.7,10.6,12.4,0.8,1.4,41.4,26.1,-0.3,0.1,-0.3,-0.218,-11.3,-3.7,-15.0,-0.2,0.0217572663262922
Derrick Rose,PG,422.0,34.0,0.3170731707317073,0.0,0.2053571428571428,0.2657657657657657,0.384,0.1428571428571428,0.2017543859649122,0.302,0.1523809523809524,0.2022471910112359,0.438,0.443,0.04,0.032520325203252,0.917,0.0588235294117647,0.125,0.12,0.1588785046728972,0.0999999999999999,0.0666666666666666,0.1951219512195122,0.1399999999999999,0.1691842900302114,10.1,0.463,0.396,0.075,2.6,10.4,6.5,19.9,1.0,1.4,11.8,23.6,-0.3,0.3,0.0,-0.001,-2.2,-1.5,-3.7,-0.1,0.1162945907164547
Terrence Ross,SG,423.0,31.0,0.5,0.072289156626506,0.2886904761904762,0.3363363363363363,0.42966666666666664,0.31292517006802717,0.3684210526315789,0.36533333333333334,0.1619047619047619,0.18352059925093625,0.5133333333333333,0.5316666666666667,0.04666666666666667,0.046070460704607,0.8003333333333332,0.0718954248366013,0.22916666666666666,0.20533333333333334,0.14953271028037382,0.1888888888888888,0.0555555555555555,0.1544715447154471,0.32666666666666666,0.2547834843907351,11.0,0.5443333333333333,0.56,0.07466666666666667,2.1333333333333333,12.299999999999999,7.166666666666667,11.233333333333334,1.3,0.6666666666666666,7.433333333333333,17.400000000000002,0.3333333333333333,0.7666666666666666,1.0666666666666667,0.07266666666666667,-1.4000000000000001,-0.16666666666666666,-1.5666666666666667,-0.033333333333333326,0.302110098886553
Ricky Rubio,PG,425.0,32.0,0.3902439024390244,0.0240963855421686,0.1607142857142857,0.2432432432432432,0.343,0.1224489795918367,0.219298245614035,0.256,0.1142857142857142,0.1629213483146067,0.417,0.402,0.08,0.089430894308943,0.8,0.0588235294117647,0.1875,0.168,0.3271028037383178,0.2666666666666666,0.0666666666666666,0.2195121951219512,0.3,0.1570996978851963,10.4,0.442,0.461,0.197,1.9,12.7,7.3,27.1,2.3,1.0,13.8,17.7,-0.2,0.9,0.7,0.062,-3.8,1.1,-2.8,-0.1,0.1939466746754763
Matt Ryan,SF,427.0,25.0,0.26422764227642276,0.0,0.1071428571428571,0.1501501501501501,0.3666666666666667,0.19727891156462576,0.22222222222222218,0.38000000000000006,0.022222222222222168,0.044943820224719065,0.3586666666666667,0.5143333333333333,0.03,0.029810298102981,0.8300000000000001,0.026143790849673203,0.07291666666666663,0.06666666666666667,0.0404984423676012,0.0444444444444444,0.0,0.056910569105691006,0.17333333333333334,0.10976837865055382,7.766666666666666,0.5336666666666666,0.7743333333333333,0.11066666666666665,1.4666666666666668,7.766666666666666,4.7,6.6000000000000005,0.7666666666666666,0.26666666666666666,5.8,16.599999999999998,0.06666666666666667,0.13333333333333333,0.19999999999999998,0.038,-2.1333333333333333,-1.5,-3.6,-0.06666666666666667,0.0714230097551751
Luka Šamanić,PF,429.0,23.0,0.073170731707317,0.0481927710843373,0.3303571428571429,0.3648648648648648,0.456,0.2244897959183673,0.3859649122807018,0.258,0.2476190476190476,0.2078651685393258,0.692,0.526,0.13,0.1544715447154471,0.692,0.0,0.4479166666666667,0.344,0.1962616822429906,0.3,0.0999999999999999,0.3414634146341463,0.48,0.2990936555891239,11.0,0.55,0.544,0.228,0.0,19.9,10.1,13.0,1.8,1.1,13.8,18.9,0.0,0.2,0.2,0.045,-3.2,1.1,-2.1,0.0,0.0607334734875029
Dario Šarić,C,430.0,28.0,0.2317073170731707,0.0,0.2321428571428571,0.2252252252252252,0.515,0.183673469387755,0.2017543859649122,0.391,0.1619047619047619,0.1516853932584269,0.623,0.606,0.1399999999999999,0.1300813008130081,0.844,0.1372549019607843,0.2708333333333333,0.264,0.0841121495327102,0.1333333333333333,0.0333333333333333,0.2439024390243902,0.3,0.2235649546827794,15.9,0.65,0.465,0.323,5.4,20.5,12.8,8.9,1.2,0.7,14.4,20.2,0.4,0.3,0.7,0.127,0.1,-0.2,-0.2,0.1,0.095004504955451
Dario Šarić,PF,430.0,28.0,0.4390243902439024,0.144578313253012,0.1875,0.2162162162162162,0.427,0.1428571428571428,0.1666666666666666,0.391,0.1238095238095238,0.1629213483146067,0.45,0.503,0.1,0.097560975609756,0.818,0.2156862745098039,0.2916666666666667,0.304,0.1401869158878504,0.1333333333333333,0.0333333333333333,0.2439024390243902,0.38,0.175226586102719,12.3,0.545,0.388,0.247,7.9,21.9,14.8,14.6,1.2,0.8,15.4,18.7,0.3,0.7,0.9,0.085,-2.3,0.3,-2.0,0.0,0.1820002002202422
Dario Šarić,PF-C,430.0,28.0,0.6829268292682927,0.144578313253012,0.1964285714285714,0.2207207207207207,0.458,0.1632653061224489,0.175438596491228,0.391,0.1333333333333333,0.1573033707865168,0.506,0.54,0.11,0.1056910569105691,0.829,0.1764705882352941,0.28125,0.288,0.1214953271028037,0.1333333333333333,0.0333333333333333,0.2439024390243902,0.3399999999999999,0.1933534743202417,13.5,0.583,0.415,0.274,7.1,21.4,14.1,12.7,1.2,0.8,15.1,19.2,0.7,1.0,1.7,0.099,-1.5,0.1,-1.4,0.1,0.2730003003303634
Olivier Sarr,C,431.0,23.0,0.0975609756097561,0.0120481927710843,0.1517857142857143,0.1486486486486486,0.5,0.0204081632653061,0.0789473684210526,0.125,0.1523809523809524,0.1348314606741573,0.636,0.517,0.06,0.065040650406504,0.714,0.2549019607843137,0.21875,0.272,0.0373831775700934,0.0333333333333333,0.1999999999999999,0.0975609756097561,0.38,0.120845921450151,11.5,0.544,0.267,0.233,11.1,18.2,14.6,4.6,0.4,4.1,10.8,13.6,0.1,0.1,0.2,0.094,-4.2,-0.7,-4.9,-0.1,0.0416124403510528
Admiral Schofield,PF,433.0,25.0,0.4390243902439024,0.0,0.1339285714285714,0.1486486486486486,0.451,0.1224489795918367,0.175438596491228,0.324,0.0761904761904762,0.0730337078651685,0.646,0.549,0.06,0.048780487804878,0.913,0.1176470588235294,0.1145833333333333,0.136,0.0747663551401869,0.0666666666666666,0.0333333333333333,0.0975609756097561,0.32,0.1268882175226586,10.1,0.587,0.607,0.189,5.8,9.8,7.8,9.6,0.9,1.1,10.8,14.1,0.5,0.3,0.8,0.089,-2.2,-0.7,-2.9,-0.1,0.1539026262221777
Jay Scrubb,SG,435.0,22.0,0.0121951219512195,0.0,0.2232142857142857,0.1576576576576576,0.714,0.2040816326530612,0.087719298245614,1.0,0.1428571428571428,0.1404494382022471,0.6,0.857,0.05,0.08130081300813,0.5,0.0,0.3125,0.24,0.0467289719626168,0.3333333333333333,0.0,0.3658536585365854,0.2,0.1963746223564954,14.2,0.825,0.286,0.286,0.0,22.7,11.3,5.0,3.2,0.0,27.6,15.6,0.0,0.0,0.1,0.083,-2.9,1.0,-1.9,0.0,0.014349117362432
Landry Shamet,SG,439.0,25.0,0.4756097560975609,0.108433734939759,0.25,0.3378378378378378,0.377,0.3877551020408162,0.4385964912280701,0.377,0.0952380952380952,0.1404494382022471,0.376,0.502,0.11,0.1056910569105691,0.882,0.0588235294117647,0.1458333333333333,0.136,0.2149532710280373,0.2333333333333333,0.0333333333333333,0.2195121951219512,0.3,0.2628398791540785,10.9,0.537,0.663,0.17,1.5,7.9,4.6,15.7,1.6,0.6,10.0,18.9,0.5,0.7,1.2,0.071,-1.1,-0.3,-1.4,0.1,0.2753695731971836
Shaedon Sharpe,SG,441.0,19.0,0.9634146341463414,0.180722891566265,0.3392857142857143,0.3648648648648648,0.472,0.2653061224489796,0.3070175438596491,0.36,0.2476190476190476,0.2584269662921348,0.559,0.551,0.09,0.1056910569105691,0.714,0.1568627450980392,0.2291666666666666,0.24,0.1121495327102803,0.1666666666666666,0.0999999999999999,0.2439024390243902,0.3399999999999999,0.2990936555891239,11.5,0.568,0.437,0.162,4.0,11.3,7.6,7.9,1.0,1.2,10.7,19.0,0.6,0.6,1.2,0.032,-1.3,-2.0,-3.3,-0.6,0.6003937664764575
Kobi Simmons,SG,445.0,25.0,0.048780487804878,0.0,0.0178571428571428,0.054054054054054,0.167,0.0408163265306122,0.087719298245614,0.2,0.0,0.0112359550561797,0.0,0.25,0.04,0.032520325203252,1.0,0.0392156862745098,0.0625,0.064,0.0934579439252336,0.0,0.1333333333333333,0.048780487804878,0.0,0.0302114803625377,9.0,0.363,0.833,0.333,3.7,11.7,7.6,21.8,0.0,6.2,12.7,11.8,0.0,0.0,0.0,0.019,-1.0,0.1,-0.9,0.0,0.0105449327593686
Marko Simonovic,C,446.0,23.0,0.073170731707317,0.0,0.0267857142857142,0.045045045045045,0.286,0.0204081632653061,0.0526315789473684,0.25,0.0095238095238095,0.0224719101123595,0.333,0.357,0.01,0.024390243902439,0.5,0.0196078431372549,0.0104166666666666,0.024,0.0,0.0,0.0,0.0,0.1399999999999999,0.0271903323262839,-0.1,0.381,0.571,0.286,5.8,5.6,5.7,0.0,0.0,0.0,0.0,17.4,0.0,0.0,0.0,-0.052,-10.5,-3.8,-14.4,-0.1,0.0069743384389495
Jericho Sims,C,448.0,24.0,0.6219512195121951,0.1927710843373494,0.1428571428571428,0.0945945945945946,0.776,0.0,0.0,0.0,0.1523809523809524,0.1123595505617977,0.783,0.776,0.02,0.024390243902439,0.75,0.3725490196078431,0.2916666666666667,0.376,0.0467289719626168,0.0999999999999999,0.1666666666666666,0.1219512195121951,0.36,0.1027190332326283,13.8,0.78,0.009,0.15,13.3,19.4,16.4,4.0,0.9,3.2,19.1,7.4,1.6,0.9,2.6,0.153,-1.0,0.5,-0.5,0.3,0.2755030533586945
Dru Smith,SG,451.0,25.0,0.14024390243902435,0.00602409638554215,0.1116071428571428,0.13738738738738734,0.4095,0.07142857142857134,0.1140350877192982,0.2855,0.0857142857142857,0.09831460674157295,0.5,0.47,0.025,0.0203252032520325,1.0,0.0196078431372549,0.15104166666666663,0.124,0.1495327102803738,0.21666666666666662,0.0666666666666666,0.048780487804878,0.28,0.09365558912386704,13.0,0.493,0.4205,0.082,1.35,16.4,9.0,22.65,3.1500000000000004,1.7,5.949999999999999,15.25,0.1,0.2,0.3,0.1155,-2.95,2.8,-0.10000000000000003,0.05,0.0441485634197617
Ish Smith,PG,452.0,34.0,0.5121951219512195,0.0,0.1071428571428571,0.1351351351351351,0.397,0.0,0.0263157894736842,0.167,0.1142857142857142,0.1573033707865168,0.42,0.405,0.0,0.008130081300813,0.5,0.0196078431372549,0.1145833333333333,0.104,0.2149532710280373,0.0666666666666666,0.0666666666666666,0.2439024390243902,0.16,0.0755287009063444,6.5,0.407,0.092,0.031,1.5,13.8,7.8,32.5,1.0,1.6,24.9,19.3,-0.8,0.4,-0.5,-0.056,-5.5,-1.1,-6.6,-0.5,0.1352487736510161
Xavier Sneed,SF,455.0,25.0,0.0365853658536585,0.0,0.1160714285714285,0.1126126126126126,0.5,0.1632653061224489,0.131578947368421,0.5,0.0476190476190476,0.0561797752808988,0.5,0.65,0.1,0.08130081300813,1.0,0.0,0.1354166666666666,0.104,0.1214953271028037,0.0,0.0999999999999999,0.1951219512195122,0.36,0.1299093655589124,9.5,0.723,0.6,0.4,0.0,11.3,5.6,13.9,0.0,1.8,20.3,12.9,0.1,0.0,0.1,0.086,-3.1,-0.4,-3.6,0.0,0.0193546234190943
Jeremy Sochan,PF,456.0,19.0,0.6707317073170732,0.6385542168674698,0.4017857142857143,0.445945945945946,0.453,0.1224489795918367,0.2105263157894736,0.246,0.3714285714285714,0.4213483146067415,0.519,0.483,0.1399999999999999,0.1707317073170731,0.698,0.3333333333333333,0.375,0.424,0.2336448598130841,0.2666666666666666,0.1333333333333333,0.4146341463414634,0.5,0.3323262839879154,11.4,0.509,0.243,0.21,6.9,15.6,11.0,13.6,1.4,1.3,13.9,19.8,-0.5,0.7,0.2,0.005,-2.8,-1.2,-4.0,-0.7,0.4945439983982381
Jaden Springer,SG,457.0,20.0,0.1829268292682926,0.0240963855421686,0.0982142857142857,0.0990990990990991,0.486,0.0204081632653061,0.0263157894736842,0.4,0.0857142857142857,0.1067415730337078,0.5,0.514,0.04,0.040650406504065,0.75,0.0784313725490196,0.0520833333333333,0.072,0.0467289719626168,0.1333333333333333,0.0666666666666666,0.048780487804878,0.18,0.0785498489425981,17.2,0.545,0.143,0.229,8.1,10.4,9.3,13.8,3.9,3.1,7.2,20.8,0.1,0.2,0.3,0.145,-2.6,2.9,0.3,0.1,0.0309006573897954
Lamar Stevens,SF,458.0,25.0,0.7439024390243902,0.3012048192771084,0.1875,0.2072072072072072,0.448,0.1020408163265306,0.131578947368421,0.316,0.1523809523809524,0.1741573033707865,0.513,0.5,0.06,0.073170731707317,0.702,0.1568627450980392,0.2708333333333333,0.264,0.0467289719626168,0.1333333333333333,0.0999999999999999,0.0975609756097561,0.26,0.1601208459214501,9.5,0.524,0.33,0.198,5.0,16.7,10.9,4.0,1.2,1.6,7.9,13.6,0.3,1.6,1.9,0.08,-3.0,0.2,-2.8,-0.2,0.3791170287316047
Edmond Sumner,SG,462.0,27.0,0.6341463414634146,0.144578313253012,0.2053571428571428,0.2297297297297297,0.461,0.1224489795918367,0.1403508771929824,0.356,0.1714285714285714,0.1910112359550561,0.511,0.519,0.19,0.1626016260162601,0.917,0.0392156862745098,0.125,0.12,0.1214953271028037,0.1999999999999999,0.0666666666666666,0.2195121951219512,0.32,0.2145015105740181,14.0,0.597,0.323,0.401,2.0,9.9,6.0,13.3,2.1,1.2,13.6,22.1,0.6,0.7,1.3,0.086,-2.4,-0.2,-2.6,-0.1,0.2495745319851837
Terry Taylor,PF,466.0,23.0,0.33536585365853655,0.0240963855421686,0.1116071428571428,0.11036036036036034,0.491,0.0408163265306122,0.0570175438596491,0.2425,0.09999999999999995,0.1011235955056179,0.5800000000000001,0.5225,0.02,0.028455284552845503,0.6295,0.16666666666666666,0.0677083333333333,0.12,0.032710280373831696,0.0333333333333333,0.0666666666666666,0.073170731707317,0.16999999999999998,0.0845921450151057,9.9,0.532,0.265,0.1275,11.05,8.350000000000001,9.7,5.5,0.55,1.95,10.899999999999999,14.2,0.1,0.1,0.2,0.0375,-2.8499999999999996,-1.85,-4.699999999999999,-0.15000000000000002,0.08430940701438244
Garrett Temple,SG,467.0,36.0,0.2926829268292683,0.0,0.0625,0.081081081081081,0.4,0.0816326530612244,0.087719298245614,0.423,0.0285714285714285,0.0449438202247191,0.368,0.522,0.01,0.016260162601626,0.75,0.0392156862745098,0.0520833333333333,0.0559999999999999,0.0467289719626168,0.1333333333333333,0.0333333333333333,0.048780487804878,0.12,0.0604229607250755,10.5,0.535,0.578,0.089,3.5,8.4,5.9,10.6,2.7,1.2,7.9,13.4,0.1,0.2,0.3,0.094,-2.5,1.6,-1.0,0.0,0.0555611172289518
Dalen Terry,SG,468.0,20.0,0.4512195121951219,0.0,0.0714285714285714,0.0855855855855855,0.444,0.0408163265306122,0.0614035087719298,0.259,0.0666666666666666,0.0674157303370786,0.556,0.493,0.04,0.048780487804878,0.667,0.0588235294117647,0.0729166666666666,0.08,0.0560747663551401,0.0999999999999999,0.0333333333333333,0.048780487804878,0.12,0.066465256797583,14.1,0.523,0.375,0.292,6.5,13.0,9.8,14.1,2.5,2.3,9.0,18.4,0.1,0.3,0.5,0.105,-1.7,1.7,0.0,0.1,0.0726132078619815
Cam Thomas,SG,470.0,21.0,0.6829268292682927,0.0481927710843373,0.3125,0.3603603603603604,0.441,0.183673469387755,0.2017543859649122,0.383,0.2476190476190476,0.3202247191011236,0.464,0.497,0.26,0.2520325203252032,0.868,0.0196078431372549,0.15625,0.136,0.1308411214953271,0.1333333333333333,0.0333333333333333,0.2682926829268293,0.2,0.3202416918429003,14.7,0.567,0.292,0.382,1.0,10.1,5.6,12.7,1.0,0.6,10.6,27.8,0.3,0.7,1.0,0.049,-0.7,-2.0,-2.7,-0.2,0.3212200086762105
JT Thor,PF,472.0,20.0,0.8292682926829268,0.0963855421686747,0.125,0.1531531531531531,0.399,0.1224489795918367,0.1578947368421052,0.317,0.0761904761904762,0.095505617977528,0.487,0.481,0.05,0.056910569105691,0.702,0.0980392156862745,0.1770833333333333,0.176,0.0467289719626168,0.0999999999999999,0.0999999999999999,0.1463414634146341,0.2,0.1148036253776434,7.0,0.506,0.517,0.197,3.9,13.0,8.4,4.9,1.1,2.1,14.5,13.1,-0.6,0.8,0.2,0.009,-4.3,-0.4,-4.7,-0.7,0.3273600961057163
Matisse Thybulle,SF,473.0,25.0,0.5853658536585366,0.072289156626506,0.0892857142857142,0.1081081081081081,0.431,0.0816326530612244,0.1140350877192982,0.333,0.0571428571428571,0.0617977528089887,0.547,0.522,0.02,0.016260162601626,0.75,0.0784313725490196,0.09375,0.104,0.0467289719626168,0.3,0.0999999999999999,0.048780487804878,0.26,0.0815709969788519,10.0,0.536,0.543,0.103,4.1,8.5,6.3,5.1,3.8,2.2,6.2,9.8,0.3,0.9,1.3,0.102,-3.2,3.3,0.1,0.3,0.2005873127106484
