Player,Pos,Rk,Age,G,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,MP,W/L%,SRS
Tim Hardaway Jr.,SG,217.0,29.0,0.5061728395061729,0.2439024390243902,0.4385964912280701,0.5779816513761468,0.394,0.5333333333333333,0.6153846153846154,0.336,0.2631578947368421,0.2950819672131147,0.473,0.491,0.1979166666666666,0.211864406779661,0.757,0.0652173913043478,0.3090909090909091,0.2517006802721088,0.2037037037037037,0.36,0.0357142857142857,0.1666666666666666,0.36,0.4640522875816993,12.7,0.52,0.574,0.194,1.2,12.8,7.0,11.4,1.5,0.4,5.6,22.0,0.5,1.5,2.0,0.077,-0.4,0.2,-0.2,0.6,0.4408341416100872,0.463,-0.14
James Harden,PG,218.0,32.0,0.38888888888888884,0.39634146341463417,0.5307017543859649,0.6788990825688073,0.40800000000000003,0.5,0.5854700854700855,0.329,0.3999999999999999,0.4371584699453551,0.476,0.4845,0.7708333333333335,0.7161016949152542,0.8805000000000001,0.17391304347826086,0.6136363636363636,0.5136054421768708,0.9583333333333333,0.5,0.1607142857142857,0.8541666666666667,0.47,0.7107843137254901,21.1,0.5885,0.46399999999999997,0.573,2.4,19.549999999999997,11.1,40.55,1.65,1.15,18.1,26.6,2.45,1.35,3.85,0.1635,3.75,0.25,3.9499999999999997,1.85,0.43122142164334204,0.6040000000000001,2.7
Maurice Harkless,SF,219.0,28.0,0.5679012345679012,0.2926829268292683,0.1578947368421052,0.1788990825688073,0.459,0.1555555555555555,0.1794871794871795,0.307,0.1157894736842105,0.0928961748633879,0.65,0.544,0.0416666666666666,0.0508474576271186,0.714,0.0652173913043478,0.1909090909090909,0.163265306122449,0.0462962962962962,0.24,0.1785714285714285,0.1458333333333333,0.32,0.1503267973856209,7.7,0.561,0.558,0.155,1.5,12.7,7.1,3.6,1.6,2.4,13.8,11.2,-0.1,0.6,0.5,0.026,-3.7,0.4,-3.3,-0.3,0.3046279617569627,0.585,2.3
Jared Harper,PG,220.0,24.0,0.0493827160493827,0.0,0.2456140350877192,0.2385321100917431,0.538,0.2222222222222222,0.2051282051282051,0.417,0.1894736842105263,0.1530054644808743,0.643,0.635,0.0833333333333333,0.0677966101694915,1.0,0.0869565217391304,0.0,0.0272108843537415,0.2592592592592592,0.32,0.0714285714285714,0.0833333333333333,0.2,0.2418300653594771,36.9,0.666,0.462,0.154,5.0,0.0,2.6,64.1,4.6,2.2,6.7,29.7,0.3,0.1,0.4,0.422,14.2,3.1,17.3,0.2,0.0171816544270472,0.512,1.63
Montrezl Harrell,C,221.0,28.0,0.42592592592592593,0.01829268292682925,0.4298245614035088,0.34862385321100914,0.645,0.0111111111111111,0.017094017094017047,0.1335,0.5105263157894737,0.40437158469945356,0.6565000000000001,0.6475,0.296875,0.3432203389830508,0.7095,0.4565217391304348,0.3363636363636363,0.3945578231292517,0.18981481481481474,0.16,0.21428571428571425,0.20833333333333331,0.39,0.41666666666666663,22.799999999999997,0.678,0.025500000000000002,0.532,10.149999999999999,17.5,13.8,13.9,0.9,2.3,9.5,19.9,3.05,0.6,3.65,0.21000000000000002,3.45,-0.10000000000000003,3.3,1.2,0.2913779963973949,0.378,-3.4749999999999996
Gary Harris,SG,222.0,27.0,0.7407407407407407,0.3658536585365853,0.3421052631578947,0.4174311926605504,0.434,0.4222222222222222,0.4273504273504274,0.384,0.2105263157894736,0.2240437158469945,0.494,0.539,0.1458333333333333,0.135593220338983,0.874,0.1304347826086956,0.1272727272727272,0.1360544217687075,0.1666666666666666,0.4,0.0357142857142857,0.2083333333333333,0.36,0.3627450980392157,10.9,0.571,0.546,0.172,2.2,5.3,3.7,9.5,1.6,0.5,9.3,16.4,1.1,1.0,2.2,0.06,-2.0,-0.4,-2.4,-0.2,0.6084245531384231,0.415,-2.39
Joe Harris,SF,223.0,30.0,0.1604938271604938,0.1707317073170731,0.3508771929824561,0.4082568807339449,0.452,0.6444444444444444,0.5384615384615384,0.466,0.1157894736842105,0.1420765027322404,0.417,0.617,0.0416666666666666,0.0338983050847457,0.833,0.0869565217391304,0.3272727272727272,0.272108843537415,0.0925925925925925,0.2,0.0357142857142857,0.2291666666666666,0.44,0.369281045751634,9.6,0.624,0.71,0.048,1.3,12.8,7.2,4.5,0.8,0.4,11.2,14.5,0.3,0.2,0.5,0.06,-0.9,-0.5,-1.4,0.1,0.1562976305944298,0.549,1.03
Tobias Harris,PF,224.0,29.0,0.8888888888888888,0.8902439024390244,0.5964912280701754,0.6422018348623852,0.482,0.3111111111111111,0.3247863247863248,0.367,0.5684210526315789,0.5573770491803278,0.525,0.532,0.2395833333333333,0.2372881355932203,0.842,0.2391304347826087,0.5181818181818182,0.4625850340136054,0.324074074074074,0.24,0.2142857142857143,0.3333333333333333,0.44,0.5620915032679739,15.9,0.566,0.269,0.198,3.4,18.1,10.9,15.9,0.9,1.5,9.5,21.7,3.0,2.6,5.6,0.105,0.6,-0.6,0.0,1.3,0.8922682555078287,0.659,4.37
Shaquille Harrison,SG,225.0,28.0,0.0123456790123456,0.0,0.087719298245614,0.1376146788990825,0.333,0.0,0.0854700854700854,0.0,0.1052631578947368,0.1092896174863388,0.5,0.333,0.0,0.0,0.0,0.108695652173913,0.1363636363636363,0.1360544217687075,0.1388888888888888,0.2,0.1785714285714285,0.2083333333333333,0.3,0.065359477124183,4.6,0.333,0.333,0.0,4.9,13.8,9.5,16.6,2.1,3.9,25.0,15.0,-0.1,0.0,0.0,-0.067,-9.0,0.6,-8.3,0.0,0.0112581405015934,0.549,1.03
Josh Hart,SG,226.0,26.0,0.3209876543209876,0.323170731707317,0.5219298245614035,0.5389908256880733,0.504,0.37777777777777777,0.41025641025641024,0.348,0.4421052631578948,0.37978142076502724,0.604,0.5735,0.3229166666666667,0.34745762711864403,0.7625,0.21739130434782605,0.5090909090909091,0.44897959183673475,0.38888888888888884,0.45999999999999996,0.08928571428571425,0.46875,0.54,0.5441176470588235,17.299999999999997,0.613,0.3955,0.355,3.25,19.299999999999997,11.0,20.4,1.75,0.65,14.399999999999999,20.85,1.4500000000000002,0.7999999999999999,2.2,0.11549999999999999,1.25,-0.04999999999999999,1.25,0.65,0.3208743245115699,0.457,-1.165
Isaiah Hartenstein,C,227.0,23.0,0.8271604938271605,0.0,0.2982456140350877,0.2477064220183486,0.626,0.0444444444444444,0.0341880341880341,0.467,0.3368421052631579,0.2677595628415301,0.64,0.645,0.1354166666666666,0.1610169491525423,0.689,0.3695652173913044,0.2909090909090909,0.3333333333333333,0.2222222222222222,0.2799999999999999,0.3928571428571429,0.25,0.5,0.2712418300653595,22.0,0.664,0.082,0.361,10.5,18.2,14.5,20.5,2.0,5.4,16.5,18.4,3.3,2.2,5.5,0.215,1.4,3.1,4.5,2.0,0.426735485658861,0.537,0.31
Udonis Haslem,C,228.0,41.0,0.1481481481481481,0.0,0.0964912280701754,0.110091743119266,0.452,0.0222222222222222,0.0256410256410256,0.25,0.1052631578947368,0.1147540983606557,0.481,0.468,0.0208333333333333,0.0169491525423728,1.0,0.0652173913043478,0.1454545454545454,0.1292517006802721,0.0277777777777777,0.04,0.0357142857142857,0.0833333333333333,0.24,0.0816993464052287,8.6,0.495,0.129,0.097,5.6,28.2,17.1,7.4,0.6,1.3,13.4,20.0,-0.1,0.1,0.1,0.033,-6.4,-0.7,-7.1,-0.1,0.0302757378412082,0.537,-0.13
Sam Hauser,SF,229.0,24.0,0.3086419753086419,0.0,0.0789473684210526,0.0871559633027522,0.46,0.1555555555555555,0.1452991452991453,0.432,0.0210526315789473,0.0109289617486338,0.667,0.65,0.0,0.0,0.0,0.0434782608695652,0.0818181818181818,0.0748299319727891,0.037037037037037,0.0,0.0357142857142857,0.0208333333333333,0.06,0.0816993464052287,14.8,0.65,0.88,0.0,3.5,16.0,9.9,9.1,0.3,1.2,3.8,14.5,0.4,0.2,0.6,0.171,2.7,-0.3,2.3,0.2,0.0561521407787169,0.695,6.38
Jaxson Hayes,C,230.0,21.0,0.8518518518518519,0.3414634146341463,0.3070175438596491,0.2614678899082568,0.616,0.0666666666666666,0.0683760683760683,0.351,0.3368421052631579,0.2677595628415301,0.66,0.641,0.21875,0.2288135593220339,0.766,0.3478260869565218,0.2636363636363636,0.3061224489795918,0.0555555555555555,0.2,0.2857142857142857,0.1666666666666666,0.44,0.303921568627451,18.5,0.68,0.143,0.472,8.9,16.2,12.5,4.7,1.2,3.8,10.1,16.4,3.7,1.3,5.1,0.174,0.6,-0.3,0.2,0.8,0.4905085215463489,0.512,1.63
Killian Hayes,PG,231.0,20.0,0.8024691358024691,0.4878048780487805,0.2368421052631579,0.3211009174311926,0.383,0.1555555555555555,0.2136752136752137,0.263,0.2105263157894736,0.2404371584699453,0.452,0.431,0.09375,0.0932203389830508,0.77,0.108695652173913,0.2363636363636363,0.217687074829932,0.3888888888888889,0.48,0.1785714285714285,0.3541666666666667,0.5599999999999999,0.2254901960784313,9.3,0.461,0.364,0.161,2.2,12.0,6.9,24.6,2.3,1.9,18.4,15.7,-1.0,1.5,0.5,0.014,-4.3,0.8,-3.5,-0.6,0.5784952196203408,0.207,-7.73
Gordon Hayward,SF,232.0,31.0,0.5925925925925926,0.5853658536585366,0.5087719298245613,0.5779816513761468,0.459,0.4,0.3846153846153846,0.391,0.4210526315789473,0.442622950819672,0.496,0.528,0.2708333333333333,0.2542372881355932,0.846,0.1739130434782609,0.3454545454545454,0.3129251700680272,0.3333333333333333,0.4,0.1428571428571428,0.3541666666666667,0.3399999999999999,0.5196078431372549,15.1,0.57,0.357,0.241,2.5,12.8,7.6,16.1,1.4,1.3,10.6,20.7,1.9,1.0,2.8,0.087,0.1,-0.8,-0.7,0.5,0.5521338506304558,0.329,-5.89
Aaron Henry,SF,233.0,22.0,0.0617283950617283,0.0,0.0175438596491228,0.036697247706422,0.2,0.0,0.017094017094017,0.0,0.0210526315789473,0.0382513661202185,0.25,0.2,0.0,0.0,0.0,0.0,0.0181818181818181,0.0136054421768707,0.0,0.0,0.1071428571428571,0.0625,0.06,0.0098039215686274,-7.4,0.2,0.2,0.0,0.0,6.5,3.3,0.0,0.0,10.6,28.6,18.5,-0.1,0.0,-0.1,-0.306,-14.0,-2.4,-16.5,-0.1,0.0061659969516419,0.659,4.37
Juancho Hernangómez,PF,234.0,26.0,0.15226337448559665,0.036585365853658534,0.08479532163742691,0.10703363914373083,0.3416666666666666,0.10370370370370367,0.1253561253561253,0.20166666666666666,0.0491228070175438,0.0473588342440801,0.5096666666666666,0.4083333333333334,0.052083333333333336,0.07062146892655363,0.631,0.15942028985507248,0.1727272727272727,0.17913832199546484,0.049382716049382665,0.12,0.0833333333333333,0.0833333333333333,0.09999999999999999,0.09477124183006534,9.1,0.4653333333333333,0.6083333333333334,0.42933333333333334,8.1,18.8,13.5,5.8,1.5,1.8666666666666665,15.200000000000001,12.766666666666666,0.09999999999999999,0.23333333333333336,0.3,0.051333333333333335,-2.6,-0.26666666666666666,-2.866666666666667,0.033333333333333326,0.05450094683848313,0.4713333333333333,-1.4900000000000002
Willy Hernangómez,C,235.0,27.0,0.6049382716049383,0.0975609756097561,0.2982456140350877,0.2981651376146789,0.52,0.0222222222222222,0.017094017094017,0.333,0.3473684210526315,0.3442622950819672,0.527,0.526,0.2291666666666666,0.2372881355932203,0.773,0.6304347826086957,0.3545454545454545,0.4625850340136054,0.1203703703703703,0.16,0.1428571428571428,0.2083333333333333,0.38,0.2973856209150327,22.2,0.582,0.037,0.431,18.5,26.3,22.3,11.9,1.2,2.2,11.6,22.5,2.2,0.9,3.2,0.18,1.8,-1.5,0.2,0.5,0.2957600110849383,0.512,1.63
Tyler Herro,SG,236.0,22.0,0.8024691358024691,0.1219512195121951,0.6666666666666666,0.7798165137614679,0.447,0.6000000000000001,0.5726495726495727,0.399,0.5157894736842106,0.5628415300546449,0.477,0.525,0.3020833333333333,0.2796610169491525,0.868,0.108695652173913,0.4090909090909091,0.3401360544217687,0.3703703703703703,0.2799999999999999,0.0357142857142857,0.5416666666666667,0.2799999999999999,0.676470588235294,16.2,0.561,0.391,0.195,1.7,15.4,8.7,20.9,1.0,0.4,12.5,28.8,1.3,2.4,3.8,0.084,1.6,-0.9,0.7,1.5,0.7557156713315781,0.537,-0.13
Buddy Hield,SG,237.0,29.0,0.48765432098765427,0.19512195121951215,0.5175438596491228,0.6467889908256881,0.4145,0.711111111111111,0.7478632478632479,0.365,0.28421052631578947,0.2923497267759563,0.484,0.53,0.140625,0.12711864406779655,0.878,0.1847826086956522,0.3363636363636363,0.30952380952380953,0.3101851851851852,0.38,0.12499999999999994,0.41666666666666663,0.48,0.5326797385620915,13.2,0.5515,0.63,0.1095,2.8,12.9,7.8,15.15,1.4,0.8500000000000001,11.95,22.45,0.4,0.55,0.9,0.040999999999999995,0.65,-1.85,-1.2000000000000002,0.25,0.4432589718719689,0.506,-0.30500000000000016
Haywood Highsmith,SF,238.0,25.0,0.2222222222222222,0.0121951219512195,0.0701754385964912,0.110091743119266,0.348,0.1111111111111111,0.1282051282051282,0.321,0.0421052631578947,0.0491803278688524,0.389,0.446,0.0104166666666666,0.0254237288135593,0.4,0.108695652173913,0.0727272727272727,0.0952380952380952,0.0277777777777777,0.04,0.0714285714285714,0.0416666666666666,0.1399999999999999,0.0751633986928104,7.0,0.446,0.609,0.109,7.1,10.9,9.0,5.1,0.6,1.9,5.9,14.0,0.0,0.2,0.1,0.041,-3.3,-1.3,-4.6,-0.1,0.0587501732021615,0.537,-0.13
George Hill,PG,239.0,35.0,0.654320987654321,0.2073170731707317,0.1929824561403509,0.2339449541284403,0.429,0.1777777777777777,0.2136752136752137,0.306,0.1473684210526315,0.1420765027322404,0.546,0.504,0.1145833333333333,0.0932203389830508,0.919,0.1521739130434782,0.2,0.1972789115646258,0.2037037037037037,0.32,0.0357142857142857,0.1666666666666666,0.26,0.2026143790849673,10.2,0.552,0.487,0.225,3.3,9.7,6.6,12.4,1.6,0.5,11.9,11.7,1.3,1.0,2.3,0.087,-2.2,0.6,-1.6,0.1,0.4413883885270888,0.707,3.61
Malcolm Hill,SF,240.0,26.0,0.1851851851851851,0.0,0.1052631578947368,0.128440366972477,0.432,0.1333333333333333,0.1623931623931624,0.323,0.0631578947368421,0.0437158469945355,0.692,0.545,0.0416666666666666,0.0508474576271186,0.7,0.1304347826086956,0.1181818181818181,0.1224489795918367,0.037037037037037,0.08,0.0357142857142857,0.0416666666666666,0.22,0.1111111111111111,11.0,0.568,0.705,0.227,6.1,13.5,9.8,5.6,0.9,1.0,5.8,13.6,0.2,0.1,0.3,0.091,-1.5,-1.6,-3.1,0.0,0.0604129139531661,0.488,1.37
Malcolm Hill,SG,240.0,26.0,0.0246913580246913,0.0,0.1491228070175438,0.1238532110091743,0.625,0.2222222222222222,0.1452991452991453,0.6,0.0736842105263157,0.0546448087431694,0.667,0.813,0.1354166666666666,0.1101694915254237,1.0,0.1521739130434782,0.1181818181818181,0.1360544217687075,0.0277777777777777,0.52,0.1071428571428571,0.0,0.4599999999999999,0.1862745098039215,19.0,0.871,0.625,0.5,4.8,9.5,7.1,2.9,4.3,1.9,0.0,9.3,0.2,0.1,0.2,0.252,0.3,3.5,3.8,0.1,0.0205417763613689,0.5,0.32
Solomon Hill,SF,241.0,30.0,0.1481481481481481,0.0121951219512195,0.0175438596491228,0.0688073394495412,0.15,0.0444444444444444,0.0854700854700854,0.154,0.0105263157894736,0.0273224043715847,0.143,0.2,0.0,0.0,0.0,0.108695652173913,0.1181818181818181,0.1224489795918367,0.0833333333333333,0.12,0.0714285714285714,0.0208333333333333,0.24,0.0196078431372549,3.3,0.2,0.65,0.0,4.8,13.3,9.1,10.3,1.4,1.3,4.8,6.6,-0.1,0.1,0.0,-0.006,-5.2,1.2,-4.0,-0.1,0.0511639185257031,0.5,0.32
Nate Hinton,SG,242.0,22.0,0.0123456790123456,0.0,0.0,0.0229357798165137,0.0,0.0,0.0,0.0,0.0,0.0273224043715847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1041666666666666,0.0,0.0,-45.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,42.8,-0.1,0.0,-0.1,-1.231,-28.1,-14.5,-42.6,0.0,0.0003464043231259,0.427,-2.91
Jaylen Hoard,SF,243.0,22.0,0.074074074074074,0.0609756097560975,0.5526315789473684,0.591743119266055,0.489,0.2888888888888889,0.3076923076923077,0.36,0.5263157894736842,0.5081967213114754,0.538,0.539,0.09375,0.1694915254237288,0.429,0.9347826086956522,0.7000000000000001,0.8163265306122449,0.2222222222222222,0.36,0.25,0.2291666666666666,0.4,0.480392156862745,18.0,0.536,0.278,0.156,12.7,23.5,18.0,11.6,1.2,1.9,7.7,18.7,0.3,0.3,0.6,0.118,1.2,-2.1,-0.9,0.1,0.0943258971871968,0.488,0.96
Aaron Holiday,PG,244.0,25.0,0.3765432098765431,0.0914634146341463,0.2061403508771929,0.24770642201834858,0.439,0.1444444444444444,0.1367521367521367,0.3935,0.18421052631578938,0.2076502732240437,0.461,0.4985,0.10937499999999994,0.10169491525423725,0.8694999999999999,0.0978260869565217,0.1454545454545454,0.13945578231292516,0.2453703703703703,0.28,0.0357142857142857,0.23958333333333331,0.3,0.21078431372549017,13.100000000000001,0.5425,0.3015,0.21500000000000002,3.05,10.6,6.8999999999999995,22.25,2.1,0.6,15.65,19.0,0.25,0.45,0.7,0.0815,-1.7,0.3,-1.4500000000000002,0.05,0.1817756685603436,0.488,0.51
Jrue Holiday,PG,245.0,31.0,0.8148148148148148,0.7804878048780488,0.6228070175438596,0.6513761467889908,0.501,0.4444444444444444,0.4102564102564102,0.411,0.5473684210526316,0.5136612021857924,0.547,0.57,0.2083333333333333,0.2288135593220339,0.761,0.2173913043478261,0.3181818181818182,0.3061224489795918,0.6296296296296295,0.64,0.1428571428571428,0.5625000000000001,0.4,0.5980392156862745,19.8,0.593,0.336,0.189,3.4,10.9,7.2,31.8,2.4,1.3,15.0,23.5,4.5,2.4,6.9,0.15,2.9,0.3,3.2,2.9,0.7755992794790079,0.707,3.61
Justin Holiday,SF,246.0,32.0,0.5925925925925926,0.4878048780487805,0.3421052631578947,0.4266055045871559,0.415,0.5777777777777778,0.5897435897435898,0.378,0.1368421052631579,0.1366120218579234,0.516,0.553,0.0729166666666666,0.0677966101694915,0.829,0.0869565217391304,0.2181818181818181,0.1904761904761904,0.1666666666666666,0.2799999999999999,0.1428571428571428,0.2083333333333333,0.42,0.3594771241830065,10.3,0.568,0.734,0.09,1.4,9.4,5.3,8.8,1.2,1.1,9.3,15.9,1.0,0.3,1.4,0.047,-0.8,-0.8,-1.7,0.1,0.499826797838437,0.427,-2.91
Justin Holiday,SG,246.0,32.0,0.2962962962962963,0.3048780487804878,0.2456140350877192,0.3761467889908256,0.348,0.4444444444444444,0.4957264957264957,0.342,0.0842105263157894,0.1256830601092896,0.362,0.471,0.0625,0.0677966101694915,0.762,0.0869565217391304,0.1636363636363636,0.1496598639455782,0.1388888888888888,0.32,0.2142857142857143,0.1666666666666666,0.4,0.2712418300653595,7.9,0.488,0.716,0.103,1.8,7.5,4.7,8.1,1.6,2.0,9.0,15.7,-0.3,0.3,0.0,0.004,-2.6,-0.8,-3.4,-0.2,0.2302203131495081,0.585,2.3
Richaun Holmes,C,247.0,28.0,0.5432098765432098,0.4512195121951219,0.3859649122807018,0.3073394495412844,0.66,0.0,0.0085470085470085,0.4,0.4631578947368421,0.360655737704918,0.664,0.663,0.1666666666666666,0.1694915254237288,0.778,0.4565217391304348,0.4545454545454545,0.4761904761904762,0.1018518518518518,0.16,0.3214285714285714,0.25,0.5599999999999999,0.3398692810457516,17.8,0.689,0.017,0.3,9.3,22.9,16.1,6.8,0.8,3.3,14.2,15.8,2.4,0.9,3.2,0.145,-0.4,-0.1,-0.5,0.4,0.3796244977137314,0.585,2.3
Rodney Hood,PF,248.0,29.0,0.4691358024691358,0.0,0.1052631578947368,0.1559633027522935,0.351,0.1333333333333333,0.1794871794871795,0.3,0.0631578947368421,0.0710382513661202,0.431,0.443,0.03125,0.0338983050847457,0.929,0.0652173913043478,0.1272727272727272,0.1156462585034013,0.074074074074074,0.12,0.0357142857142857,0.0416666666666666,0.1399999999999999,0.1078431372549019,6.7,0.47,0.611,0.107,2.4,9.7,6.1,6.5,1.0,0.7,4.9,10.6,0.1,0.4,0.5,0.042,-3.2,-0.2,-3.5,-0.2,0.2057295275045032,0.707,3.61
Rodney Hood,SF,248.0,29.0,0.1481481481481481,0.0,0.0789473684210526,0.091743119266055,0.462,0.1111111111111111,0.0683760683760683,0.545,0.0526315789473684,0.0655737704918032,0.4,0.577,0.03125,0.0338983050847457,0.8,0.0434782608695652,0.0545454545454545,0.054421768707483,0.0555555555555555,0.08,0.0714285714285714,0.0625,0.06,0.0849673202614379,9.3,0.603,0.423,0.192,1.7,6.4,4.1,8.5,1.1,1.3,12.4,11.1,0.1,0.1,0.2,0.075,-1.8,-0.5,-2.4,0.0,0.0470417070805043,0.537,0.31
Scotty Hopson,SG,249.0,32.0,0.0,0.0,0.175438596491228,0.18348623853211,0.5,0.0,0.0854700854700854,0.0,0.2105263157894736,0.1639344262295081,0.667,0.5,0.0,0.0,0.0,0.0,0.0909090909090909,0.0680272108843537,0.0925925925925925,0.0,0.0,0.4166666666666667,0.2,0.130718954248366,0.1,0.5,0.25,0.0,0.0,5.8,2.9,8.1,0.0,0.0,33.3,14.4,-0.1,0.0,0.0,-0.132,-8.7,-2.9,-11.6,0.0,0.0117777469862823,0.488,0.96
Al Horford,C,250.0,35.0,0.8395061728395061,0.8414634146341463,0.3421052631578947,0.3761467889908256,0.467,0.2888888888888889,0.3247863247863248,0.336,0.2736842105263158,0.2404371584699453,0.582,0.546,0.125,0.1186440677966101,0.842,0.3478260869565218,0.5545454545454546,0.5238095238095238,0.3148148148148147,0.2799999999999999,0.4642857142857143,0.1875,0.38,0.3333333333333333,16.7,0.574,0.466,0.167,6.0,22.2,14.3,16.4,1.2,4.2,9.6,14.8,3.7,3.8,7.6,0.181,1.4,2.9,4.3,3.2,0.7039282250242482,0.695,6.38
Talen Horton-Tucker,SG,251.0,21.0,0.7283950617283951,0.2317073170731707,0.3245614035087719,0.4128440366972477,0.416,0.1777777777777777,0.2564102564102564,0.269,0.3052631578947368,0.3224043715846995,0.492,0.462,0.1770833333333333,0.1779661016949152,0.8,0.1304347826086956,0.2363636363636363,0.217687074829932,0.25,0.4,0.1785714285714285,0.2916666666666667,0.5,0.326797385620915,11.0,0.503,0.338,0.232,2.6,11.1,6.9,14.9,1.9,1.7,12.1,19.2,-0.2,1.2,1.1,0.033,-3.2,-0.2,-3.3,-0.5,0.5314535125398365,0.524,0.43
Danuel House Jr.,SF,252.0,28.0,0.1604938271604938,0.0284552845528455,0.11111111111111109,0.16055045871559628,0.26166666666666666,0.14814814814814814,0.1823361823361823,0.2363333333333333,0.05964912280701751,0.0746812386156648,0.2956666666666667,0.33,0.07638888888888887,0.07909604519774006,0.529,0.0652173913043478,0.13939393939393938,0.12244897959183675,0.0679012345679012,0.12,0.09523809523809519,0.11805555555555554,0.15999999999999998,0.12636165577342048,1.9666666666666666,0.359,0.7086666666666668,0.19133333333333336,1.7,10.066666666666666,5.8999999999999995,6.166666666666667,0.8666666666666667,1.3666666666666665,9.2,15.566666666666668,0.13333333333333333,0.2333333333333333,0.3666666666666667,-0.08866666666666667,-5.633333333333333,-2.6,-8.266666666666667,0.06666666666666667,0.08754791926469907,0.4306666666666667,-1.8866666666666667
Dwight Howard,C,253.0,36.0,0.7283950617283951,0.3292682926829268,0.1929824561403509,0.1697247706422018,0.612,0.0222222222222222,0.0256410256410256,0.533,0.2210526315789474,0.1857923497267759,0.618,0.63,0.1666666666666666,0.2033898305084745,0.658,0.4347826086956522,0.3636363636363636,0.4013605442176871,0.0555555555555555,0.24,0.2142857142857143,0.1666666666666666,0.38,0.2026143790849673,18.2,0.657,0.068,0.667,13.1,26.3,19.7,5.0,1.7,3.3,14.2,14.6,2.2,1.3,3.5,0.174,-0.2,0.0,-0.2,0.4,0.3412775391436885,0.524,0.43
Markus Howard,SG,254.0,22.0,0.3703703703703703,0.0,0.1140350877192982,0.1513761467889908,0.386,0.2,0.1965811965811965,0.4,0.0421052631578947,0.0546448087431694,0.355,0.525,0.0625,0.059322033898305,0.87,0.0217391304347826,0.0272727272727272,0.0272108843537415,0.0185185185185185,0.12,0.0,0.0416666666666666,0.1,0.1339869281045751,16.1,0.567,0.693,0.228,1.3,6.1,3.8,6.2,2.5,0.0,5.9,29.4,0.1,0.2,0.3,0.082,0.8,-2.0,-1.2,0.0,0.0622488568657336,0.646,3.04
Kevin Huerter,SF,255.0,23.0,0.9012345679012346,0.7317073170731707,0.4122807017543859,0.4724770642201835,0.454,0.4888888888888889,0.4786324786324786,0.389,0.2631578947368421,0.2568306010928962,0.53,0.559,0.0625,0.059322033898305,0.808,0.0869565217391304,0.2727272727272727,0.2312925170068027,0.25,0.2799999999999999,0.1428571428571428,0.25,0.5,0.3954248366013072,11.9,0.57,0.541,0.068,1.6,11.0,6.4,13.2,1.2,1.1,10.4,17.5,1.8,1.0,2.8,0.062,-0.5,-0.7,-1.2,0.4,0.7674934183178606,0.5,0.32
